,Unnamed: 0,drug_name,drug_link,drug_id
10431,10431,Irbesartan,/mtm/irbesartan.html,1310-782
10432,10432,Irbesartan and Hydrochlorothiazide,/cdi/irbesartan-and-hydrochlorothiazide.html,243-13622
10433,10433,Ircon,/mtm/ircon.html,172-0
10434,10434,Irenka,/mtm/irenka.html,2574-0
10435,10435,Iressa,/iressa.html,377-170
10436,10436,Iressa Oral,/cons/iressa-oral.html,377-170
10437,10437,Irinotecan,/mtm/irinotecan.html,1783-1148
10438,10438,Irinotecan (Conventional),/cdi/irinotecan-conventional.html,1783-1148
10439,10439,Irinotecan Hydrochloride,/monograph/irinotecan-hydrochloride.html,1783-1148
10440,10440,Irinotecan Intravenous,/cons/irinotecan-intravenous.html,1783-1148
10441,10441,Irinotecan liposomal,/mtm/irinotecan-liposomal.html,1779-12882
10442,10442,Irinotecan liposome Intravenous,/cons/irinotecan-liposome-intravenous.html,1779-12882
10443,10443,Iron 100/C,/cdi/iron-100-c.html,233-109
10444,10444,Iron-150,/cdi/iron-150.html,276-0
10445,10445,Iron 21/7,/cdi/iron-21-7.html,243-3197
10446,10446,Iron-C,/cdi/iron-c.html,243-3197
10447,10447,Iron Chewable Tablets,/cdi/iron-chewable-tablets.html,896-1617
10448,10448,Iron Chews,/mtm/iron-chews.html,172-0
10449,10449,Iron Chews Pediatric,/cdi/iron-chews-pediatric.html,116-0
10450,10450,Iron Complex,/cdi/iron-complex.html,243-3197
10451,10451,Iron dextran,/mtm/iron-dextran.html,1310-782
10452,10452,Iron Dextran Complex,/cdi/iron-dextran-complex.html,1310-782
10453,10453,Iron dextran Injection,/cons/iron-dextran-injection.html,1310-782
10454,10454,Iron and Docusate,/cdi/iron-and-docusate.html,243-3197
10455,10455,Iron and Folic Acid,/cdi/iron-and-folic-acid.html,243-3224
10456,10456,Iron/Folic Acid/Cyanocobalamin/Vitamin C/Docusate,/cdi/iron-folic-acid-cyanocobalamin-vitamin-c-docusate.html,243-3197
10457,10457,"Iron, Folic Acid, and Docusate",/cdi/iron-folic-acid-and-docusate.html,243-3224
10458,10458,Iron/Folic Acid/Vitamin C/Vitamin B12,/cdi/iron-folic-acid-vitamin-c-vitamin-b12.html,243-3197
10459,10459,"Iron, Folic Acid, Vitamin C, and Vitamin B3",/cdi/iron-folic-acid-vitamin-c-and-vitamin-b3.html,243-3197
10460,10460,Iron Hydrogenated Dextran,/pro/iron-hydrogenated-dextran.html,1310-782
10461,10461,Iron/L-Methylfolate/Vitamin B12/Vitamin C,/cdi/iron-l-methylfolate-vitamin-b12-vitamin-c.html,243-3197
10462,10462,Iron polysaccharide,/mtm/iron-polysaccharide.html,190-1645
10463,10463,"Iron Preparations, Oral",/monograph/iron-preparations-oral.html,0-0
10464,10464,"Iron, Succinic Acid, Vitamin C, Folic Acid, and Vitamin B12",/cdi/iron-succinic-acid-vitamin-c-folic-acid-and-vitamin-b12.html,243-3197
10465,10465,"Iron, Succinic Acid, Vitamin C, Vitamin B12, & Desiccated Stomach Substance",/cdi/iron-succinic-acid-vitamin-c-vitamin-b12-desiccated-stomach-substance.html,243-3197
10466,10466,Iron Sucrose,/cdi/iron-sucrose.html,243-3197
10467,10467,Iron sucrose injection,/mtm/iron-sucrose-injection.html,243-3197
10468,10468,Iron sucrose Intravenous,/cons/iron-sucrose-intravenous.html,243-3197
10469,10469,"Iron supplement Oral, Parenteral",/cons/iron-supplement-oral-parenteral.html,0-0
10470,10470,Iron Suspension,/cdi/iron-suspension.html,896-1617
10471,10471,Iron Tablets and Capsules,/cdi/iron-tablets-and-capsules.html,243-3197
10472,10472,Iron Up,/cdi/iron-up.html,190-1645
10473,10473,Iron and Vitamin C,/cdi/iron-and-vitamin-c.html,233-109
10474,10474,"Iron, Vitamin C, and Folic Acid Controlled-Release Tablets",/cdi/iron-vitamin-c-and-folic-acid-controlled-release-tablets.html,243-3197
10475,10475,Irospan 24/6,/cdi/irospan-24-6.html,109-0
10476,10476,Irritation & Redness Relief,/mtm/irritation-redness-relief.html,1126-10720
10477,10477,Isavuconazonium,/mtm/isavuconazonium.html,3867-0
10478,10478,Isavuconazonium Intravenous,/cons/isavuconazonium-intravenous.html,3867-0
10479,10479,Isavuconazonium Sulfate,/monograph/isavuconazonium-sulfate.html,3867-0
10480,10480,Isavuconazonium Sulfate Capsules,/cdi/isavuconazonium-sulfate-capsules.html,3867-0
10481,10481,Isavuconazonium Sulfate Injection,/cdi/isavuconazonium-sulfate-injection.html,3867-0
10482,10482,Isentress,/isentress.html,100-0
10483,10483,Isentress HD,/cons/isentress-hd.html,1665-6183
10484,10484,Isentress (Raltegravir Chewable Tablets),/cdi/isentress-raltegravir-chewable-tablets.html,100-0
10485,10485,Isentress (Raltegravir Powder for Oral Suspension),/cdi/isentress-raltegravir-powder-for-oral-suspension.html,100-0
10486,10486,Isentress (Raltegravir Tablets),/cdi/isentress-raltegravir-tablets.html,100-0
10487,10487,Isibloom,/mtm/isibloom.html,1424-16591
10488,10488,Ismelin,/cons/ismelin.html,10-0
10489,10489,ISMO,/cdi/ismo.html,172-0
10490,10490,Ismotic,/pro/ismotic.html,1126-657
10491,10491,Isocaine,/pro/isocaine.html,118-0
10492,10492,Isocarboxazid,/mtm/isocarboxazid.html,1126-657
10493,10493,Isochron,/cons/isochron.html,118-0
10494,10494,Isodettes Sore Throat,/cons/isodettes-sore-throat.html,0-0
10495,10495,IsoDitrate,/cons/isoditrate.html,118-0
10496,10496,Isoflurane,/cdi/isoflurane.html,243-3224
10497,10497,Isoflurane Veterinary,/pro/isoflurane-veterinary.html,0-0
10498,10498,Isolyte H,/pro/isolyte-h.html,124-0
10499,10499,Isolyte M in Dextrose,/pro/isolyte-m-in-dextrose.html,124-0
10500,10500,Isolyte P in Dextrose,/pro/isolyte-p-in-dextrose.html,124-0
10501,10501,Isolyte S,/pro/isolyte-s.html,0-0
10502,10502,Isolyte S pH 7.4,/pro/isolyte-s-ph-7-4.html,0-0
10503,10503,"Isometheptene, Caffeine, and Acetaminophen Tablets",/pro/isometheptene-caffeine-and-acetaminophen-tablets.html,28-0
10504,10504,"Isometheptene, Dichloralphenazone and Acetaminophen Capsules",/pro/isometheptene-dichloralphenazone-and-acetaminophen-capsules.html,11-0
10505,10505,IsonaRif,/mtm/isonarif.html,2-0
10506,10506,Isoniazid,/mtm/isoniazid.html,11-0
10507,10507,Isoniazid Injection,/cdi/isoniazid-injection.html,11-0
10508,10508,"Isoniazid Oral, Intramuscular",/cons/isoniazid-oral-intramuscular.html,11-0
10509,10509,Isoniazid Oral Solution,/cdi/isoniazid-oral-solution.html,11-0
10510,10510,"Isoniazid, pyrazinamide, and rifampin",/mtm/isoniazid-pyrazinamide-and-rifampin.html,243-3224
10511,10511,Isoniazid and rifampin,/mtm/isoniazid-and-rifampin.html,243-3224
10512,10512,Isoniazid Solution,/pro/isoniazid-solution.html,11-0
10513,10513,Isoniazid Syrup,/pro/isoniazid-syrup.html,11-0
10514,10514,Isoniazid Tablets,/cdi/isoniazid-tablets.html,11-0
10515,10515,Isoplate,/pro/isoplate.html,0-0
10516,10516,Isopropyl Alcohol,/pro/isopropyl-alcohol.html,0-0
10517,10517,Isopropyl Alcohol Swabs,/pro/isopropyl-alcohol-swabs.html,0-0
10518,10518,Isopropyl alcohol topical,/mtm/isopropyl-alcohol-topical.html,0-0
10519,10519,Isoproterenol,/cdi/isoproterenol.html,2317-1533
10520,10520,Isoproterenol Hydrochloride,/monograph/isoproterenol-hydrochloride.html,2317-1533
10521,10521,Isoproterenol Injection,/pro/isoproterenol-injection.html,2317-1533
10522,10522,Isoptin SR,/cdi/isoptin-sr.html,109-0
10523,10523,Isopto Atropine,/mtm/isopto-atropine.html,96-0
10524,10524,Isopto Atropine Ophthalmic,/cons/isopto-atropine-ophthalmic.html,96-0
10525,10525,Isopto Atropine Ophthalmic Solution,/pro/isopto-atropine-ophthalmic-solution.html,96-0
10526,10526,Isopto Carbachol,/mtm/isopto-carbachol.html,3406-0
10527,10527,Isopto Carbachol Ophthalmic Solution,/pro/isopto-carbachol-ophthalmic-solution.html,989-4184
10528,10528,Isopto Carpine,/cdi/isopto-carpine.html,109-0
10529,10529,Isopto Carpine Ophthalmic Solution,/pro/isopto-carpine-ophthalmic-solution.html,109-0
10530,10530,Isopto Cetamide,/pro/isopto-cetamide.html,2121-5130
10531,10531,Isopto Eserine,/cons/isopto-eserine.html,3406-0
10532,10532,Isopto Fenicol,/cons/isopto-fenicol.html,581-0
10533,10533,Isopto Homatropine,/mtm/isopto-homatropine.html,96-0
10534,10534,Isopto Homatropine Ophthalmic Solution,/pro/isopto-homatropine-ophthalmic-solution.html,96-0
10535,10535,Isopto Hyoscine,/cons/isopto-hyoscine.html,0-0
10536,10536,Isopto Hyoscine Ophthalmic Solution,/pro/isopto-hyoscine-ophthalmic-solution.html,96-0
10537,10537,Isopto Tears,/mtm/isopto-tears.html,0-0
10538,10538,Isordil,/cons/isordil.html,172-0
10539,10539,Isordil Titradose,/cdi/isordil-titradose.html,243-0
10540,10540,Isosorbide,/isosorbide_mononitrate.html,172-0
10541,10541,Isosorbide dinitrate,/mtm/isosorbide-dinitrate.html,243-3224
10542,10542,Isosorbide Dinitrate Extended-Release Capsules and Tablets,/cdi/isosorbide-dinitrate-extended-release-capsules-and-tablets.html,243-3224
10543,10543,Isosorbide Dinitrate and Hydralazine,/cdi/isosorbide-dinitrate-and-hydralazine.html,262-1647
10544,10544,Isosorbide Dinitrate/Mononitrate,/monograph/isosorbide-dinitrate-mononitrate.html,0-0
10545,10545,"Isosorbide dinitrate Oral, Sublingual",/cons/isosorbide-dinitrate-oral-sublingual.html,243-3224
10546,10546,Isosorbide Dinitrate Tablets,/cdi/isosorbide-dinitrate-tablets.html,243-3224
10547,10547,Isosorbide mononitrate,/cons/isosorbide-mononitrate.html,172-0
10548,10548,Isosorbide Mononitrate Extended Release,/pro/isosorbide-mononitrate-extended-release.html,172-0
10549,10549,Isosorbide Mononitrate Sustained-Release Tablets,/cdi/isosorbide-mononitrate-sustained-release-tablets.html,172-0
10550,10550,Isosorbide Mononitrate Tablets,/cdi/isosorbide-mononitrate-tablets.html,172-0
10551,10551,Isosulfan Blue,/cdi/isosulfan-blue.html,0-0
10552,10552,Isosulfan Blue Injection,/pro/isosulfan-blue-injection.html,0-0
10553,10553,Isosulfan blue Subcutaneous,/cons/isosulfan-blue-subcutaneous.html,0-0
10554,10554,Isotretinoin,/mtm/isotretinoin.html,233-109
10555,10555,Isotretinoin Capsules,/pro/isotretinoin-capsules.html,233-109
10556,10556,ISOtretinoin (Systemic),/cdi/isotretinoin-systemic.html,233-109
10557,10557,Isovue,/pro/isovue.html,243-3224
10558,10558,Isovue-200,/mtm/isovue-200.html,10-0
10559,10559,Isovue-250,/mtm/isovue-250.html,10-0
10560,10560,Isovue-300,/mtm/isovue-300.html,243-13622
10561,10561,Isovue-370,/mtm/isovue-370.html,110-0
10562,10562,Isovue-M,/pro/isovue-m.html,243-3224
10563,10563,Isovue-M-200,/mtm/isovue-m-200.html,10-0
10564,10564,Isovue-M-300,/mtm/isovue-m-300.html,10-0
10565,10565,Isoxsuprine,/mtm/isoxsuprine.html,190-1645
10566,10566,Isoxsuprine Hydrochloride,/pro/isoxsuprine-hydrochloride.html,190-1645
10567,10567,"Isoxsuprine Oral, Injection",/cons/isoxsuprine-oral-injection.html,190-1645
10568,10568,Isradipine,/mtm/isradipine.html,172-0
10569,10569,Istalol,/istalol.html,172-0
10570,10570,Istodax,/istodax.html,233-18715
10571,10571,Istodax (Overfill),/cdi/istodax-overfill.html,233-18715
10572,10572,Istradefylline,/cdi/istradefylline.html,3321-0
10573,10573,Isuprel,/cdi/isuprel.html,187-0
10574,10574,Itch Relief,/cdi/itch-relief.html,224-0
10575,10575,Itch-X,/cdi/itch-x.html,172-0
10576,10576,Itch-X Lotion,/mtm/itch-x-lotion.html,172-0
10577,10577,Itraconazole,/mtm/itraconazole.html,1126-657
10578,10578,Itraconazole Capsules (Sporanox),/cdi/itraconazole-capsules-sporanox.html,1126-657
10579,10579,Itraconazole Capsules (Tolsura),/cdi/itraconazole-capsules-tolsura.html,1126-657
10580,10580,Itraconazole Oral Solution,/cdi/itraconazole-oral-solution.html,1126-657
10581,10581,Itraconazole Tablets,/cdi/itraconazole-tablets.html,1126-657
10582,10582,Ivabradine,/mtm/ivabradine.html,243-3224
10583,10583,Ivabradine Hydrochloride,/monograph/ivabradine-hydrochloride.html,243-3224
10584,10584,Ivabradine Oral Solution,/cdi/ivabradine-oral-solution.html,243-3224
10585,10585,Ivabradine Tablets,/cdi/ivabradine-tablets.html,243-3224
10586,10586,Ivacaftor,/mtm/ivacaftor.html,1126-10720
10587,10587,Ivacaftor Granules,/cdi/ivacaftor-granules.html,1126-10720
10588,10588,Ivacaftor and lumacaftor,/mtm/ivacaftor-and-lumacaftor.html,3867-0
10589,10589,Ivacaftor Tablets,/cdi/ivacaftor-tablets.html,1126-10720
10590,10590,Ivacaftor and tezacaftor,/mtm/ivacaftor-and-tezacaftor.html,3321-0
10591,10591,Iveegam EN,/cons/iveegam-en.html,0-0
10592,10592,Iverhart Max,/pro/iverhart-max.html,0-0
10593,10593,Ivermax,/pro/ivermax.html,0-0
10594,10594,Ivermax Injection,/pro/ivermax-injection.html,0-0
10595,10595,Ivermax Plus Injection,/pro/ivermax-plus-injection.html,0-0
10596,10596,Ivermectin,/mtm/ivermectin.html,243-3224
10597,10597,Ivermectin Cream,/cdi/ivermectin-cream.html,955-0
10598,10598,Ivermectin Injection,/pro/ivermectin-injection.html,0-0
10599,10599,Ivermectin Lotion,/cdi/ivermectin-lotion.html,955-0
10600,10600,Ivermectin (Systemic),/cdi/ivermectin-systemic.html,243-3224
10601,10601,Ivermectin Tablets,/pro/ivermectin-tablets.html,243-3224
10602,10602,Ivermectin topical,/monograph/ivermectin-topical.html,955-0
10603,10603,Ivermectin Topical application,/cons/ivermectin-topical-application.html,955-0
10604,10604,Ivomec,/pro/ivomec.html,0-0
10605,10605,Ivomec Eprinex Pour-On,/pro/ivomec-eprinex-pour-on.html,0-0
10606,10606,Ivomec Injection,/pro/ivomec-injection.html,0-0
10607,10607,Ivomec Plus,/pro/ivomec-plus.html,0-0
10608,10608,Ivomec Pour-On,/pro/ivomec-pour-on.html,0-0
10609,10609,Ivomec Premix for Swine,/pro/ivomec-premix-for-swine.html,0-0
10610,10610,Ivosidenib,/mtm/ivosidenib.html,5-0
10611,10611,Ivy Block,/cdi/ivy-block.html,0-0
10612,10612,Ivy Block Topical,/cons/ivy-block-topical.html,0-0
10613,10613,Ivy Soothe,/cons/ivy-soothe.html,243-3197
10614,10614,IvyStat,/cons/ivystat.html,243-3197
10615,10615,Ixabepilone,/mtm/ixabepilone.html,102-0
10616,10616,Ixabepilone Intravenous,/cons/ixabepilone-intravenous.html,102-0
10617,10617,Ixazomib,/mtm/ixazomib.html,1745-1114
10618,10618,Ixazomib Citrate,/monograph/ixazomib-citrate.html,1745-1114
10619,10619,Ixekizumab,/mtm/ixekizumab.html,1310-782
10620,10620,Ixekizumab Auto-Injectors,/cdi/ixekizumab-auto-injectors.html,1310-782
10621,10621,Ixekizumab Prefilled Syringes,/cdi/ixekizumab-prefilled-syringes.html,1310-782
10622,10622,Ixekizumab Subcutaneous,/cons/ixekizumab-subcutaneous.html,1310-782
10623,10623,Ixempra,/ixempra.html,1779-12882
10624,10624,Ixempra Kit,/cdi/ixempra-kit.html,102-0
10625,10625,Ixiaro,/ixiaro.html,172-0
10626,10626,Ixifi Intravenous,/cons/ixifi-intravenous.html,6-0
10627,10627,Ixinity,/mtm/ixinity.html,3404-0
10628,10628,Ixinity Intravenous,/cons/ixinity-intravenous.html,3404-0
10629,10629,"Ixinity Intravenous, Injection",/cons/ixinity-intravenous-injection.html,0-0
10630,10630,Izba,/cons/izba.html,382-0
10631,10631,I-123 MIBG,/pro/i-123-mibg.html,168-0
10632,10632,I 123 Mini,/pro/i-123-mini.html,2875-0
10633,10633,I-131 Mini,/pro/i-131-mini.html,1-10727
10634,10634,I3odine Max,/pro/i3odine-max.html,2875-0
10635,10635,Jackass Bitters,/npp/jackass-bitters.html,0-0
10636,10636,Jack & Jill Cough Syrup,/cons/jack-jill-cough-syrup.html,574-0
10637,10637,Jadelle,/cons/jadelle.html,233-109
10638,10638,Jadenu,/mtm/jadenu.html,784-405
10639,10639,Jadenu Sprinkle,/mtm/jadenu-sprinkle.html,157-67
10640,10640,Jaimiess,/pro/jaimiess.html,9-0
10641,10641,Jakafi,/jakafi.html,100-0
10642,10642,Jalyn,/jalyn.html,127-0
10643,10643,Jantoven,/mtm/jantoven.html,172-0
10644,10644,Janumet,/janumet.html,1310-782
10645,10645,Janumet XR,/mtm/janumet-xr.html,172-0
10646,10646,Januvia,/januvia.html,1690-2475
10647,10647,Japanese Encephalitis Vaccine,/monograph/japanese-encephalitis-vaccine.html,6-0
10648,10648,Japanese Encephalitis Virus Vaccine (Inactivated),/cdi/japanese-encephalitis-virus-vaccine-inactivated.html,6-0
10649,10649,Japanese encephalitis virus vaccine Intramuscular,/cons/japanese-encephalitis-virus-vaccine-intramuscular.html,0-0
10650,10650,Japanese encephalitis virus vaccine SA14-14-2,/mtm/japanese-encephalitis-virus-vaccine-sa14-14-2.html,6-0
10651,10651,Japanese Knotweed,/npp/japanese-knotweed.html,0-0
10652,10652,Jardiance,/jardiance.html,172-0
10653,10653,Jasmiel,/mtm/jasmiel.html,9-0
10654,10654,Jatamansi,/npp/jatamansi.html,0-0
10655,10655,Jatenzo,/pro/jatenzo.html,93-0
10656,10656,Jay-Phyl,/mtm/jay-phyl.html,10-0
10657,10657,Jay-Phyl Syrup,/pro/jay-phyl-syrup.html,10-0
10658,10658,J-COF DHC,/pro/j-cof-dhc.html,2333-2019
10659,10659,Jeanatope,/pro/jeanatope.html,0-0
10660,10660,Jencycla,/cdi/jencycla.html,190-1645
10661,10661,Jentadueto,/jentadueto.html,172-0
10662,10662,Jentadueto XR,/cdi/jentadueto-xr.html,276-0
10663,10663,Jetrea,/jetrea.html,0-0
10664,10664,Jeuveau,/jeuveau.html,0-0
10665,10665,Jevantique,/cons/jevantique.html,9-0
10666,10666,Jevantique Lo,/pro/jevantique-lo.html,190-1645
10667,10667,Jevantique Lo HRT,/mtm/jevantique-lo-hrt.html,190-1645
10668,10668,Jevtana,/jevtana.html,1779-12882
10669,10669,Jewelweed,/npp/jewelweed.html,0-0
10670,10670,Jiaogulan,/npp/jiaogulan.html,0-0
10671,10671,Jinteli,/cons/jinteli.html,243-0
10672,10672,Jinteli HRT,/mtm/jinteli-hrt.html,243-0
10673,10673,Jivi,/monograph/jivi.html,3404-0
10674,10674,Jivi (Antihemophilic Factor (Recombinant [Pegylated])),/cdi/jivi-antihemophilic-factor-recombinant-pegylated.html,216-0
10675,10675,Jivi (Antihemophilic Factor (Recombinant [Pegylated-aucl])),/cdi/jivi-antihemophilic-factor-recombinant-pegylated-aucl.html,216-0
10676,10676,Jivi Intravenous,/cons/jivi-intravenous.html,3404-0
10677,10677,J-MAX DHC,/pro/j-max-dhc.html,1-0
10678,10678,JointFlex,/cdi/jointflex.html,0-0
10679,10679,JointFlex No Mess Roll-On,/cdi/jointflex-no-mess-roll-on.html,0-0
10680,10680,Joint Stress,/pro/joint-stress.html,0-0
10681,10681,Jojoba,/npp/jojoba.html,0-0
10682,10682,Jojoba topical,/mtm/jojoba-topical.html,0-0
10683,10683,Jolessa,/cdi/jolessa.html,168-0
10684,10684,Jolessa extended-cycle,/mtm/jolessa-extended-cycle.html,168-0
10685,10685,Jolivette,/mtm/jolivette.html,896-1617
10686,10686,"Jolivette Oral, Implantation, Parenteral",/cons/jolivette-oral-implantation-parenteral.html,0-0
10687,10687,"Jolivette Oral, Parenteral, Vaginal",/cons/jolivette-oral-parenteral-vaginal.html,0-0
10688,10688,Jornay PM,/mtm/jornay-pm.html,190-1645
10689,10689,J-Tan D (Brompheniramine and Phenylephrine Chewable Tablets),/cdi/j-tan-d-brompheniramine-and-phenylephrine-chewable-tablets.html,3247-0
10690,10690,J-Tan D (Brompheniramine and Phenylephrine Suspension),/cdi/j-tan-d-brompheniramine-and-phenylephrine-suspension.html,3247-0
10691,10691,J-TanD PD,/mtm/j-tand-pd.html,3247-0
10692,10692,JTT Physicians Kit,/pro/jtt-physicians-kit.html,0-0
10693,10693,Jublia,/jublia.html,0-0
10694,10694,Jujube,/npp/jujube.html,0-0
10695,10695,Juleber,/cdi/juleber.html,109-0
10696,10696,Juluca,/juluca.html,2167-4004
10697,10697,Junel,/pro/junel.html,190-1645
10698,10698,Junel 1/20,/cons/junel-1-20.html,190-1645
10699,10699,Junel 1.5/30,/cons/junel-1-5-30.html,233-109
10700,10700,Junel Fe 1/20,/cdi/junel-fe-1-20.html,190-1645
10701,10701,Junel Fe 1.5/30,/cdi/junel-fe-1-5-30.html,233-109
10702,10702,Junel Fe 24,/cdi/junel-fe-24.html,190-1645
10703,10703,Junior Tylenol Meltaways,/cdi/junior-tylenol-meltaways.html,243-0
10704,10704,Juniper,/npp/juniper.html,0-0
10705,10705,Just for Kids,/cdi/just-for-kids.html,0-0
10706,10706,Juulissa,/pro/juulissa.html,9-0
10707,10707,Juvederm,/juvederm.html,0-0
10708,10708,Juvederm Ultra,/cdi/juvederm-ultra.html,0-0
10709,10709,Juvederm Ultra Plus,/cdi/juvederm-ultra-plus.html,0-0
10710,10710,Juvederm Ultra Plus XC,/cdi/juvederm-ultra-plus-xc.html,0-0
10711,10711,Juvederm Ultra XC,/cdi/juvederm-ultra-xc.html,0-0
10712,10712,Juvederm Voluma XC,/cdi/juvederm-voluma-xc.html,0-0
10713,10713,Juvisync,/juvisync.html,243-3224
10714,10714,Juxtapid,/juxtapid.html,3186-14316
10715,10715,Juxtapid Capsules,/pro/juxtapid-capsules.html,896-1617
10716,10716,Jynarque,/mtm/jynarque.html,157-67
10717,10717,Kabiven,/kabiven.html,110-0
10718,10718,Kacip Fatimah,/npp/kacip-fatimah.html,0-0
